,revision_id,article_quality,article_name,country,Data
404,790372580,C,Mariam Naigaga,Uganda,"40,141,000"
405,790424964,Start,Rose Akol,Uganda,"40,141,000"
406,790428762,Start,Amelia Kyambadde,Uganda,"40,141,000"
407,790837175,Start,Jehoash Mayanja Nkangi,Uganda,"40,141,000"
408,790993796,C,Joash Mayanja Nkangi,Uganda,"40,141,000"
409,791007274,Stub,Moses Adome,Uganda,"40,141,000"
410,791007297,Stub,Paulson Luttamaguzi,Uganda,"40,141,000"
411,793154991,Start,Charles Engola,Uganda,"40,141,000"
412,793515881,Start,Cerinah Nebanda,Uganda,"40,141,000"
413,793539141,Start,John Ssebaana Kizito,Uganda,"40,141,000"
414,793628029,Start,Persis Namuganza,Uganda,"40,141,000"
415,794194807,Start,Christine Amongin Aporu,Uganda,"40,141,000"
416,794200311,Start,Christine Ondoa,Uganda,"40,141,000"
417,795100048,Start,Concy Aciro,Uganda,"40,141,000"
418,795181968,Start,Peace Mutuuzo,Uganda,"40,141,000"
419,795404749,Stub,Patrick Kayemba,Uganda,"40,141,000"
420,795458281,Start,Alengot Oromait,Uganda,"40,141,000"
421,796177970,C,Beti Kamya-Turwomwe,Uganda,"40,141,000"
422,796406864,Stub,Abdu Katuntu,Uganda,"40,141,000"
423,796684047,Start,Loyce Biira Bwambale,Uganda,"40,141,000"
424,796694225,Stub,Mike Kennedy Sebalu,Uganda,"40,141,000"
425,796695675,Start,Miria Matembe,Uganda,"40,141,000"
426,796808819,Start,Kalema of Buganda,Uganda,"40,141,000"
427,796899099,C,Maria Mutagamba,Uganda,"40,141,000"
428,796991691,Start,Sarah Achieng Opendi,Uganda,"40,141,000"
429,797399615,Start,Benedicto Kiwanuka,Uganda,"40,141,000"
430,797449179,Start,Yusuf Lule,Uganda,"40,141,000"
431,797874277,Stub,Miria Obote,Uganda,"40,141,000"
432,798483499,Start,Grace Akello,Uganda,"40,141,000"
433,798506935,Start,Joyce Moriku,Uganda,"40,141,000"
434,799178559,Stub,David Karubanga,Uganda,"40,141,000"
435,799513148,Stub,Peter Takirambudde,Uganda,"40,141,000"
436,799651351,Stub,Mustafa Adrisi,Uganda,"40,141,000"
437,800003733,C,Rose Namayanja,Uganda,"40,141,000"
438,800090136,C,Timeline of Kampala,Uganda,"40,141,000"
439,800350710,Stub,Dora Byamukama,Uganda,"40,141,000"
440,800452152,C,Kirya Balaki Kebba,Uganda,"40,141,000"
441,800595514,Stub,Ismail Ogama,Uganda,"40,141,000"
442,800595577,Stub,Kassiano Wadri,Uganda,"40,141,000"
443,800900766,Stub,Abraham Waligo,Uganda,"40,141,000"
444,800965489,C,Rebecca Kadaga,Uganda,"40,141,000"
445,801577218,C,Emma Boona,Uganda,"40,141,000"
446,801836959,Start,Augustine Nshimye,Uganda,"40,141,000"
447,801874546,C,Ibrahim Ssemujju Nganda,Uganda,"40,141,000"
448,802211455,Start,Paulo Muwanga,Uganda,"40,141,000"
449,802286792,Start,Christopher Kibanzanga,Uganda,"40,141,000"
450,802517620,Stub,Ezekiel Tenywa Wako of Busoga,Uganda,"40,141,000"
451,802822017,GA,Robert Kyagulanyi Ssentamu,Uganda,"40,141,000"
452,802972400,Start,Mariam Najjemba,Uganda,"40,141,000"
453,803360897,Stub,Bernadette Olowo,Uganda,"40,141,000"
454,803417110,Start,Monica Azuba Ntege,Uganda,"40,141,000"
455,804317144,Start,Benna Namugwanya,Uganda,"40,141,000"
456,804643751,Start,Dorothy Hyuha,Uganda,"40,141,000"
457,804781815,Start,Sam Cheptoris,Uganda,"40,141,000"
458,804829931,C,Betty Oyella Bigombe,Uganda,"40,141,000"
459,804856220,C,Muwenda Mutebi II of Buganda,Uganda,"40,141,000"
460,804883827,Start,Nabilah Naggayi Sempala,Uganda,"40,141,000"
461,804903944,Start,Charles Mayiga,Uganda,"40,141,000"
462,805179937,Start,Muteesa I of Buganda,Uganda,"40,141,000"
463,805289323,C,Mwanga II of Buganda,Uganda,"40,141,000"
464,805328243,B,Idi Amin,Uganda,"40,141,000"
465,805393764,Start,Irene Muloni,Uganda,"40,141,000"
466,805409966,Start,Gershom Sizomu,Uganda,"40,141,000"
467,805435381,Start,Specioza Kazibwe,Uganda,"40,141,000"
468,805463795,C,Janet Museveni,Uganda,"40,141,000"
469,805660978,C,Evelyn Anite,Uganda,"40,141,000"
470,805668648,Start,Betty Amongi,Uganda,"40,141,000"
471,805668810,Start,Cecilia Ogwal,Uganda,"40,141,000"
472,805678630,Start,Doreen Amule,Uganda,"40,141,000"
473,806171535,Start,Muhammad Nsereko,Uganda,"40,141,000"
474,806171836,Start,Betty Nambooze,Uganda,"40,141,000"
475,806276711,Start,Barbara Nekesa Oundo,Uganda,"40,141,000"
476,806276835,Start,Oliver Wonekha,Uganda,"40,141,000"
477,806337809,Start,Margaret Zziwa,Uganda,"40,141,000"
478,806741960,C,Mutesa II of Buganda,Uganda,"40,141,000"
479,807146511,C,Ignatius K. Musaazi,Uganda,"40,141,000"
480,807467793,Start,Princess Elizabeth Nantale Mulondo,Uganda,"40,141,000"
481,391862409,Stub,Template:Namibia-politician-stub,Namibia,"2,482,100"
482,444756008,Stub,Template:Namibia-mayor-stub,Namibia,"2,482,100"
483,706945392,Stub,Karlous Marx Shinohamba,Namibia,"2,482,100"
484,714705477,Stub,Dawid Bezuidenhout,Namibia,"2,482,100"
485,714887791,Start,Gabes Shihepo,Namibia,"2,482,100"
486,715035025,Stub,Themistokles Dudu Murorua,Namibia,"2,482,100"
487,715168821,Stub,Johannes Nakwafila,Namibia,"2,482,100"
488,715193056,Stub,Kaire Mbuende,Namibia,"2,482,100"
489,715558961,Start,Jhonny Haikella Hakaye,Namibia,"2,482,100"
490,715716890,Stub,Rihupisa Justus Kandando,Namibia,"2,482,100"
491,715737685,Stub,Sebastian Ignatius ǃGobs,Namibia,"2,482,100"
492,716991969,Stub,Hans Booys,Namibia,"2,482,100"
493,717212350,Stub,Isak Katali,Namibia,"2,482,100"
494,717631584,Stub,Paulus Kapia,Namibia,"2,482,100"
495,717961259,Stub,Johannes Isaaks,Namibia,"2,482,100"
496,719244071,Stub,Usko Nghaamwa,Namibia,"2,482,100"
497,719408472,Stub,Nangolo Ithete,Namibia,"2,482,100"
498,719434480,Stub,Solomon Witbooi,Namibia,"2,482,100"
499,719595059,Stub,Willem Appollus,Namibia,"2,482,100"
500,719824825,Stub,Reggie Diergaardt,Namibia,"2,482,100"
501,719949040,Stub,Hadino Hishongwa,Namibia,"2,482,100"
502,720139575,Stub,Erastus Tjejamba,Namibia,"2,482,100"
503,720139591,Stub,Gottlob Mbaukua,Namibia,"2,482,100"
504,721140900,Stub,Ambrosius Haingura,Namibia,"2,482,100"
505,721902067,Stub,John Shaetonhodi,Namibia,"2,482,100"
506,725653685,Stub,Theofelus Eiseb,Namibia,"2,482,100"
507,725836779,Stub,Hilma Nicanor,Namibia,"2,482,100"
508,726241234,Start,Johan de Waal,Namibia,"2,482,100"
509,726241279,Stub,Leon Jooste,Namibia,"2,482,100"
510,726241614,Stub,Eben van Zijl,Namibia,"2,482,100"
511,726549300,Start,Kalla Gertze,Namibia,"2,482,100"
512,726575925,Stub,Festus Ueitele,Namibia,"2,482,100"
513,726634885,Stub,Moses Amweelo,Namibia,"2,482,100"
514,726685653,Start,Paul Smit,Namibia,"2,482,100"
515,726826653,Stub,Alpheus Muheua,Namibia,"2,482,100"
516,732970610,Stub,Tjekero Tweya,Namibia,"2,482,100"
517,735098018,Stub,Lawrence Sampofu,Namibia,"2,482,100"
518,736632076,Stub,Marten Kapewasha,Namibia,"2,482,100"
519,737894808,Stub,Mose Penaani Tjitendero,Namibia,"2,482,100"
520,739326407,Stub,Clemens Kashuupulwa,Namibia,"2,482,100"
521,742567576,Stub,Muesee Kazapua,Namibia,"2,482,100"
522,749312888,Start,Jan de Wet,Namibia,"2,482,100"
523,749384677,Stub,Auguste Xoagus,Namibia,"2,482,100"
524,749557521,Stub,Arnold Tjihuiko,Namibia,"2,482,100"
525,750064392,Stub,Hafeni Ndemula,Namibia,"2,482,100"
526,750168721,Stub,Billy Mwaningange,Namibia,"2,482,100"
527,750423258,Stub,Thimoteus Tjamuaha,Namibia,"2,482,100"
528,756962215,Stub,Ignatius Shixwameni,Namibia,"2,482,100"
529,757074156,Stub,Hansina Christiaan,Namibia,"2,482,100"
530,757074197,Stub,Elma Dienda,Namibia,"2,482,100"
531,757074271,Stub,Clara Gowases,Namibia,"2,482,100"
532,757074308,Stub,Petrina Haingura,Namibia,"2,482,100"
533,757075026,Stub,Agnes Kafula,Namibia,"2,482,100"
534,757075263,Stub,Rosa Kavara,Namibia,"2,482,100"
535,757075306,Stub,Ngohauvi Lydia Kavetu,Namibia,"2,482,100"
536,757075328,Start,Agnes Limbo,Namibia,"2,482,100"
537,757075486,Start,Teopolina Mushelenga,Namibia,"2,482,100"
538,757076190,Stub,Pashukeni Shoombe,Namibia,"2,482,100"
539,757565608,Stub,Katrina Hanse-Himarwa,Namibia,"2,482,100"
540,757916897,Stub,Henock Kankoshi,Namibia,"2,482,100"
541,758853149,Stub,Ida Hoffmann,Namibia,"2,482,100"
542,763773708,Start,Sirkka Ausiku,Namibia,"2,482,100"
543,765635399,Stub,Royal /Ui/o/oo,Namibia,"2,482,100"
544,767169616,Stub,Andrew Matjila,Namibia,"2,482,100"
545,768127257,Stub,Nathaniel Maxuilili,Namibia,"2,482,100"
546,768705466,Start,Richard Kamwi,Namibia,"2,482,100"
547,768706125,Start,Joel Kaapanda,Namibia,"2,482,100"
548,768706805,Start,Rebecca Ndjoze-Ojo,Namibia,"2,482,100"
549,768706876,Start,Pohamba Shifeta,Namibia,"2,482,100"
550,768707364,Stub,Uahekua Herunga,Namibia,"2,482,100"
551,768707856,Stub,Silvia Makgone,Namibia,"2,482,100"
552,768797762,Stub,Uilika Nambahu,Namibia,"2,482,100"
553,768809413,Start,Pauline Dempers,Namibia,"2,482,100"
554,768878536,Start,Kovambo Nujoma,Namibia,"2,482,100"
555,770535053,Start,Penehupifo Pohamba,Namibia,"2,482,100"
556,772596247,Start,Hendrik Witbooi (politician),Namibia,"2,482,100"
557,773039495,Start,Ben Amathila,Namibia,"2,482,100"
558,773070957,Stub,Heiko Lucks,Namibia,"2,482,100"
559,773073864,Start,Netumbo Nandi-Ndaitwah,Namibia,"2,482,100"
560,773588389,Stub,Erasmus Hendjala,Namibia,"2,482,100"
561,774841020,Stub,Cornelius Thuhageni Njoba,Namibia,"2,482,100"
562,777857622,Start,Jurie Viljoen,Namibia,"2,482,100"
563,778252266,Stub,Kandy Nehova,Namibia,"2,482,100"
564,779986740,Start,Laura McLeod-Katjirua,Namibia,"2,482,100"
565,780240233,Start,Lempy Lucas,Namibia,"2,482,100"
566,781797749,Start,Jager Afrikaner,Namibia,"2,482,100"
567,781797819,Stub,Jan Jonker Afrikaner,Namibia,"2,482,100"
568,782432741,Start,Usutuaije Maamberua,Namibia,"2,482,100"
569,782487405,Stub,Lucia Witbooi,Namibia,"2,482,100"
570,782702063,Start,Philemon Moongo,Namibia,"2,482,100"
571,783424239,Start,Margaret Mensah-Williams,Namibia,"2,482,100"
572,783659445,Stub,Marlene Mungunda,Namibia,"2,482,100"
573,783936425,Stub,Matheus Shikongo,Namibia,"2,482,100"
574,785009070,Stub,Hendrina Afrikaner,Namibia,"2,482,100"
575,785237742,C,Nickey Iyambo,Namibia,"2,482,100"
576,785239830,Stub,Willem Konjore,Namibia,"2,482,100"
577,785267613,Stub,Christian Afrikaner,Namibia,"2,482,100"
578,787159099,GA,Manasse ǃNoreseb,Namibia,"2,482,100"
579,787547117,Start,Emil Appolus,Namibia,"2,482,100"
580,787813373,Start,Saara Kuugongelwa,Namibia,"2,482,100"
581,787890930,Start,Bernhardt Esau,Namibia,"2,482,100"
582,788618481,Start,John Pandeni,Namibia,"2,482,100"
583,788620617,Start,Loide Kasingo,Namibia,"2,482,100"
584,789457805,Start,Anton von Wietersheim,Namibia,"2,482,100"
585,789936651,Stub,Emma Tuahepa,Namibia,"2,482,100"
586,789946235,Stub,Template:Namibian-politician-stub,Namibia,"2,482,100"
587,789979998,Stub,Asser Mbai,Namibia,"2,482,100"
588,790732456,Stub,Piet van der Walt,Namibia,"2,482,100"
589,790926872,Stub,Tom Alweendo,Namibia,"2,482,100"
590,790971471,Stub,Jeremia Nambinga,Namibia,"2,482,100"
591,791521544,Stub,Lucia Basson,Namibia,"2,482,100"
592,792295818,Stub,Monica Geingos,Namibia,"2,482,100"
593,792363345,Start,Albert Kawana,Namibia,"2,482,100"
594,792553915,Stub,Buddy Wentworth,Namibia,"2,482,100"
595,792730125,Stub,Bernadus Swartbooi,Namibia,"2,482,100"
596,793644087,Stub,Sophia Shaningwa,Namibia,"2,482,100"
597,794649810,Start,Clemens Kapuuo,Namibia,"2,482,100"
598,797028914,Stub,Joseph Obgeb Jimmy,Namibia,"2,482,100"
599,797218947,C,Andreas Shipanga,Namibia,"2,482,100"
600,797219044,Stub,Hermanus Beukes,Namibia,"2,482,100"
601,797422099,Stub,Elaine Trepper,Namibia,"2,482,100"
602,797926029,Start,Anton Lubowski,Namibia,"2,482,100"
603,798445586,Stub,John Ya-Otto,Namibia,"2,482,100"
604,798678085,Start,Peya Mushelenga,Namibia,"2,482,100"
605,798722629,C,Rosa Namises,Namibia,"2,482,100"
606,799023818,Stub,Mohammed Stuart,Namibia,"2,482,100"
607,799202571,Start,David Namwandi,Namibia,"2,482,100"
608,799283073,Start,Dawid Boois,Namibia,"2,482,100"
609,799298806,Stub,Nora Schimming-Chase,Namibia,"2,482,100"
610,799511171,Stub,Peter Naholo,Namibia,"2,482,100"
611,799557543,C,Monica Nashandi,Namibia,"2,482,100"
612,799557683,Stub,Sakaria Nashandi,Namibia,"2,482,100"
613,799557832,Stub,Penda Ya Ndakolo,Namibia,"2,482,100"
614,799559369,Stub,Wilfried Emvula,Namibia,"2,482,100"
615,799560238,Start,Elia Kaiyamo,Namibia,"2,482,100"
616,799561144,Stub,Marx Nekongo,Namibia,"2,482,100"
617,799566361,Stub,Priscilla Beukes,Namibia,"2,482,100"
618,799949216,Start,Philemon Malima,Namibia,"2,482,100"
619,800002912,Start,Rosalia Nghidinwa,Namibia,"2,482,100"
620,800014905,Stub,Rudolph Kamburona,Namibia,"2,482,100"
621,800067483,Start,Samuel Mbambo,Namibia,"2,482,100"
622,800092405,Start,Brendan Simbwaye,Namibia,"2,482,100"
623,800356701,Stub,First Lady of Namibia,Namibia,"2,482,100"
624,800360997,Start,Doreen Sioka,Namibia,"2,482,100"
625,800697620,Stub,Steve Bezuidenhout,Namibia,"2,482,100"
626,801845003,Start,Erastus Uutoni,Namibia,"2,482,100"
627,803055843,C,Pendukeni Iivula-Ithana,Namibia,"2,482,100"
628,803403039,Start,Nehale Mpingana,Namibia,"2,482,100"
629,804447986,Stub,John Mabuku,Namibia,"2,482,100"
630,804939484,Start,Libertina Amathila,Namibia,"2,482,100"
631,804964495,Start,Frans Indongo,Namibia,"2,482,100"
632,804964895,Stub,Eric Biwa,Namibia,"2,482,100"
633,805008003,Stub,Steve Mogotsi,Namibia,"2,482,100"
634,805008074,Start,Clara Bohitile,Namibia,"2,482,100"
635,805053642,Stub,Michael Goreseb,Namibia,"2,482,100"
636,805054018,Start,Lydia Katjita,Namibia,"2,482,100"
637,805055267,Start,Asser Kuveri Kapere,Namibia,"2,482,100"
638,805120872,Start,Immanuel Ngatjizeko,Namibia,"2,482,100"
639,805772941,Start,Elijah Ngurare,Namibia,"2,482,100"
640,805855320,Start,Sacky Shanghala,Namibia,"2,482,100"
641,805981237,Start,Angelika Muharukua,Namibia,"2,482,100"
642,806653470,Stub,Martin Andjaba,Namibia,"2,482,100"
643,806995404,Start,Jonker Afrikaner,Namibia,"2,482,100"
644,807120122,Start,Kanuni (hompa),Namibia,"2,482,100"
645,807168546,Stub,Gustaphine Tjombe,Namibia,"2,482,100"
646,391862819,Stub,Template:Nigeria-politician-stub,Nigeria,"181,839,400"
647,548342756,Stub,Template:Nigeria-diplomat-stub,Nigeria,"181,839,400"
648,563278068,Stub,Template:Nigeria-activist-stub,Nigeria,"181,839,400"
649,639021339,Stub,Aliyu Ibrahim Gebi,Nigeria,"181,839,400"
650,671511760,Stub,Azeez Issa Adesiji,Nigeria,"181,839,400"
651,677435096,Stub,Salisu Buhari,Nigeria,"181,839,400"
652,683127263,Stub,Template:RiversState-politician-stub,Nigeria,"181,839,400"
653,683996491,Stub,Template:Abia State-politician-stub,Nigeria,"181,839,400"
654,691389889,Stub,Igwe Aja-Nwachukwu,Nigeria,"181,839,400"
655,696479863,Stub,Christopher Nwankwo,Nigeria,"181,839,400"
656,704094181,Stub,Henry Ajomale,Nigeria,"181,839,400"
657,704235837,Start,Kolapo Ishola,Nigeria,"181,839,400"
658,704719275,Stub,Philip O. Emafo,Nigeria,"181,839,400"
659,705586751,Start,Gidado dan Laima,Nigeria,"181,839,400"
660,706146554,Stub,Jolly Nyame,Nigeria,"181,839,400"
661,709667983,Start,Michael Botmang,Nigeria,"181,839,400"
662,710281144,Stub,Aliyu Musa,Nigeria,"181,839,400"
663,710317252,Start,Suleiman Takuma,Nigeria,"181,839,400"
664,710422165,Stub,Igwegbe Odum,Nigeria,"181,839,400"
665,710510120,Stub,Isaac Shaahu,Nigeria,"181,839,400"
666,710510264,Stub,Ahmed Musa (politician),Nigeria,"181,839,400"
667,710510671,Stub,John Kadiya,Nigeria,"181,839,400"
668,710518211,Stub,Mahmud Tukur,Nigeria,"181,839,400"
669,710533184,Stub,Dapo Sarumi,Nigeria,"181,839,400"
670,710533207,Stub,Abraham Imogie,Nigeria,"181,839,400"
671,710533503,Stub,Adelusi Adeluyi,Nigeria,"181,839,400"
672,710985648,Stub,Samuel Edem,Nigeria,"181,839,400"
673,711417189,Stub,Jacob Obande,Nigeria,"181,839,400"
674,711545907,Stub,Abba Habib,Nigeria,"181,839,400"
675,711978679,Stub,Ganiyu Dawodu,Nigeria,"181,839,400"
676,712081212,Stub,Wahab Goodluck,Nigeria,"181,839,400"
677,712155706,Stub,Eddie Mbadiwe,Nigeria,"181,839,400"
678,712289148,Start,George Agbazika Innih,Nigeria,"181,839,400"
679,712500159,Stub,Oluseyi Bajulaiye,Nigeria,"181,839,400"
680,714196192,Stub,Vincent Eze Ogbulafor,Nigeria,"181,839,400"
681,715792629,Start,Joseph Tarka,Nigeria,"181,839,400"
682,716145017,Stub,Peter Onu,Nigeria,"181,839,400"
683,717055090,Start,Ayisha Osori,Nigeria,"181,839,400"
684,717185387,Stub,Chukwuemeka Ujam,Nigeria,"181,839,400"
685,717224947,Stub,Mamuda Aliyu Shinkafi,Nigeria,"181,839,400"
686,717363689,Stub,Steven Lawani,Nigeria,"181,839,400"
687,717535392,Stub,John Ewerekumoh Yeri,Nigeria,"181,839,400"
688,717537537,Start,Sani Ndanusa,Nigeria,"181,839,400"
689,717577322,Stub,Musa Inuwa,Nigeria,"181,839,400"
690,717579914,Start,Shehu Kangiwa,Nigeria,"181,839,400"
691,717587144,Start,Usman Faruk,Nigeria,"181,839,400"
692,717587540,Stub,Mike Attah,Nigeria,"181,839,400"
693,717588432,Stub,Datti Abubakar,Nigeria,"181,839,400"
694,717589198,Start,John Kpera,Nigeria,"181,839,400"
695,717595920,Stub,Mustapha Ismail,Nigeria,"181,839,400"
696,717595956,Stub,Joe Kalu-Igboama,Nigeria,"181,839,400"
697,717597698,Stub,Tanko Zubairu,Nigeria,"181,839,400"
698,717601015,Stub,Sunday Tuoyo,Nigeria,"181,839,400"
699,717602204,Stub,Sunday Abiodun Olukoya,Nigeria,"181,839,400"
700,717628113,Stub,Tony Ene Asuquo,Nigeria,"181,839,400"
701,717711844,Start,Chukwuemeka Chikelu,Nigeria,"181,839,400"
702,717802214,Stub,Broderick Bozimo,Nigeria,"181,839,400"
703,717872176,Stub,Olu Agunloye,Nigeria,"181,839,400"
704,718146373,Start,Saidu Barda,Nigeria,"181,839,400"
705,718210388,Stub,Werinipre Seibarugo,Nigeria,"181,839,400"
706,718225373,Stub,Musa Usman,Nigeria,"181,839,400"
707,718461820,Start,Omoniyi Caleb Olubolade,Nigeria,"181,839,400"
708,719905993,Stub,Sefiu Adegbenga Kaka,Nigeria,"181,839,400"
709,720011103,Stub,Kingsley Esiso,Nigeria,"181,839,400"
710,720083087,Start,Ikeje Asogwa,Nigeria,"181,839,400"
711,720161941,Stub,Ignatius Olisemeka,Nigeria,"181,839,400"
712,721581071,Stub,Alhaji Hassan Dalhat,Nigeria,"181,839,400"
713,722438087,Stub,Maurice Ekpenyong,Nigeria,"181,839,400"
714,722467684,Stub,Joshua M. Lidani,Nigeria,"181,839,400"
715,722859616,Stub,Haliru Dantoro,Nigeria,"181,839,400"
716,723745966,Stub,Patrick Ekpotu,Nigeria,"181,839,400"
717,725060895,Stub,Saviour Friday Udoh,Nigeria,"181,839,400"
718,725377530,Start,Ibrahim Dasuki Jalo-Waziri,Nigeria,"181,839,400"
719,725642924,Start,Stephen Oluwole Awokoya,Nigeria,"181,839,400"
720,725668970,Start,Yinka Durosinmi,Nigeria,"181,839,400"
721,726805368,Stub,Mahmud Shinkafi,Nigeria,"181,839,400"
722,726818559,Stub,Muhammed K. Abubakar,Nigeria,"181,839,400"
723,726818744,Start,Nduese Essien,Nigeria,"181,839,400"
724,727741721,Start,Oladapo Afolabi,Nigeria,"181,839,400"
725,730632839,Stub,Lloyd Chukwuemeka,Nigeria,"181,839,400"
726,730842731,Stub,Jerry Needam,Nigeria,"181,839,400"
727,731021539,Start,Ojo Maduekwe,Nigeria,"181,839,400"
728,731276297,Stub,Clifford Ohiagu,Nigeria,"181,839,400"
729,731276344,Stub,Njoku Nnamdi,Nigeria,"181,839,400"
730,731276359,Stub,Iheanacho Obioma,Nigeria,"181,839,400"
731,731276379,Stub,Uchechukwu N. Maduako,Nigeria,"181,839,400"
732,731276422,Stub,Anthony Eze Enwereuzor,Nigeria,"181,839,400"
733,731276452,Stub,Macebuh Chinonyerem,Nigeria,"181,839,400"
734,731276490,Stub,Nwakanwa Chimaobi,Nigeria,"181,839,400"
735,731276619,Stub,Ameh Ebute,Nigeria,"181,839,400"
736,731579887,Stub,Tanimowo Ogunlesi,Nigeria,"181,839,400"
737,732432078,Start,Raphael Nomiye,Nigeria,"181,839,400"
738,737060177,Start,Elizabeth Ativie,Nigeria,"181,839,400"
739,737673853,Stub,Achike Udenwa,Nigeria,"181,839,400"
740,737771495,Stub,Michael O. Chinda,Nigeria,"181,839,400"
741,737781073,Stub,Martins Amaewhule,Nigeria,"181,839,400"
742,737787109,Stub,Frank Eke,Nigeria,"181,839,400"
743,739125240,Start,Sarafa Tunji Ishola,Nigeria,"181,839,400"
744,739129789,Start,John Mark Inienger,Nigeria,"181,839,400"
745,739175973,Start,Adamu Waziri,Nigeria,"181,839,400"
746,739176020,Stub,Abubakar Sadiq A. Mohammed,Nigeria,"181,839,400"
747,740306640,Stub,Aliyu Obaje,Nigeria,"181,839,400"
748,740447269,Stub,L. A. Fabunmi,Nigeria,"181,839,400"
749,741172432,Stub,Temi Ejoor,Nigeria,"181,839,400"
750,742117154,Stub,John Yakubu,Nigeria,"181,839,400"
751,742243239,Stub,Boniface S. Emerengwa,Nigeria,"181,839,400"
752,742594594,Stub,Abdullahi Balarabe Salame,Nigeria,"181,839,400"
753,742684693,Start,Patrick Koshoni,Nigeria,"181,839,400"
754,743083415,Stub,Samuel Ogeh,Nigeria,"181,839,400"
755,743190896,Start,Tatari Ali,Nigeria,"181,839,400"
756,743856621,Stub,Odigha Odigha,Nigeria,"181,839,400"
757,743862677,Stub,Aminu Safana,Nigeria,"181,839,400"
758,744087654,Start,Mohammed Bello Adoke,Nigeria,"181,839,400"
759,744117777,Start,Samuel Bassey,Nigeria,"181,839,400"
760,744916250,Start,Oluyemi Adeniji,Nigeria,"181,839,400"
761,745439794,Stub,Oseleye Ojuka,Nigeria,"181,839,400"
762,745595238,Stub,Edwin Ume-Ezeoke,Nigeria,"181,839,400"
763,745786235,Start,Raymond Njoku,Nigeria,"181,839,400"
764,746273474,C,Tunji Otegbeye,Nigeria,"181,839,400"
765,746438262,Start,Aminu Bashir Wali,Nigeria,"181,839,400"
766,746534137,Stub,Bashir Yuguda,Nigeria,"181,839,400"
767,746565081,Stub,Frank Ajobena,Nigeria,"181,839,400"
768,746756722,Stub,Yarima Ibrahim,Nigeria,"181,839,400"
769,747244277,Stub,Sylvester Ugoh,Nigeria,"181,839,400"
770,747988410,Stub,National Security Advisor (Nigeria),Nigeria,"181,839,400"
771,748101471,C,Louis Mbanefo,Nigeria,"181,839,400"
772,748515743,Stub,Olugbenga Ashiru,Nigeria,"181,839,400"
773,748633284,Stub,Nuhu Bamalli,Nigeria,"181,839,400"
774,751053462,Stub,"List of Governors of Northern Region, Nigeria",Nigeria,"181,839,400"
775,751780937,Stub,Adejoke Orelope-Adefulire,Nigeria,"181,839,400"
776,752461243,Start,Remi Babalola,Nigeria,"181,839,400"
777,752630175,Stub,Onaolapo Soleye,Nigeria,"181,839,400"
778,753093526,Start,Dahiru Mohammed,Nigeria,"181,839,400"
779,753193542,C,Dan Nwanyanwu,Nigeria,"181,839,400"
780,753200315,Start,Sebastian Okechukwu Mezu,Nigeria,"181,839,400"
781,753201175,Start,James Shaibu Barka,Nigeria,"181,839,400"
782,753215523,Start,Danburam Abubakar Nuhu,Nigeria,"181,839,400"
783,753870254,Stub,Tanko Yakasai,Nigeria,"181,839,400"
784,755225924,Start,Ayo Fasanmi,Nigeria,"181,839,400"
785,755597113,Start,Timothy Shelpidi,Nigeria,"181,839,400"
786,756222460,Stub,Feyisetan Fayose,Nigeria,"181,839,400"
787,756322600,Stub,Eme Okoro,Nigeria,"181,839,400"
788,756392289,Start,Chukwuemeka Ngozichineke Wogu,Nigeria,"181,839,400"
789,756592132,Start,Sadiya Umar Farouq,Nigeria,"181,839,400"
790,756731872,Start,Ibrahim Bunu,Nigeria,"181,839,400"
791,756827056,Stub,Mojisola Adekunle-Obasanjo,Nigeria,"181,839,400"
792,756833464,Stub,Yetunde Onanuga,Nigeria,"181,839,400"
793,757006942,Stub,Musa Mohammed Sada,Nigeria,"181,839,400"
